time_s,state,frame_valid,truth_cn0_db_hz,estimated_cn0_valid,estimated_cn0_db_hz,fll_locked,dll_locked,doppler_error_hz,code_phase_error_chips
62.00000000,Track,1,39.50250000,1,39.28766657,1,1,0.01127906,0.00220030
63.00000000,Track,1,39.25250000,1,38.96883418,1,1,0.01977117,0.00200097
64.00000000,Track,1,39.00250000,1,38.66391013,1,1,0.02052417,0.00207843
65.00000000,Track,1,38.75250000,1,38.56070650,1,1,-0.05611938,0.00243777
66.00000000,Track,1,38.50250000,1,38.32336710,1,1,0.05022139,0.00106318
67.00000000,Track,1,38.25250000,1,38.15667994,1,1,-0.12380682,0.00089734
68.00000000,Track,1,38.00250000,1,37.89063152,1,1,0.01243215,0.00100611
69.00000000,Track,1,37.75250000,1,37.53651703,1,1,-0.08507153,0.00214358
70.00000000,Track,1,37.50250000,1,37.23876477,1,1,-0.09421289,0.00299777
71.00000000,Track,1,37.25250000,1,37.04691587,1,1,0.04149368,0.00179493
72.00000000,Track,1,37.00250000,1,36.85574588,1,1,-0.06511510,0.00150550
73.00000000,Track,1,36.75250000,1,36.64584026,1,1,0.04530079,0.00202051
74.00000000,Track,1,36.50250000,1,36.49648683,1,1,-0.03296741,-0.00009230
75.00000000,Track,1,36.25250000,1,36.27635188,1,1,-0.00804114,0.00083721
76.00000000,Track,1,36.00250000,1,36.07603986,1,1,0.04176174,-0.00016663
77.00000000,Track,1,35.75250000,1,35.74181307,1,1,-0.05420894,-0.00019060
78.00000000,Track,1,35.50250000,1,35.60273011,1,1,0.02482331,-0.00358045
79.00000000,Track,1,35.25250000,1,35.22928751,1,1,-0.00916823,-0.00241365
80.00000000,Track,1,35.00250000,1,34.82413800,1,1,-0.06475678,0.00008024
81.00000000,Track,1,34.75250000,1,34.59742913,1,1,0.05608975,0.00229802
82.00000000,Track,1,34.50250000,1,34.27204260,1,1,0.02294253,0.00528986
83.00000000,Track,1,34.25250000,1,34.03206683,1,1,-0.03085946,0.00291013
84.00000000,Track,1,34.00250000,1,33.89119362,1,1,0.07173454,0.00621015
85.00000000,Track,1,33.75250000,1,33.73980895,1,1,0.00151195,0.00712739
86.00000000,Track,1,33.50250000,1,33.49637185,1,1,0.07974113,0.00875024
87.00000000,Track,1,33.25250000,1,33.21556293,1,1,-0.19871324,0.00691369
88.00000000,Track,1,33.00250000,1,32.91169028,1,1,-0.11358144,0.00050090
89.00000000,Track,1,32.75250000,1,32.66752796,1,1,-0.11150277,0.00296416
90.00000000,Track,1,32.50250000,1,32.53617778,1,1,0.07021725,-0.00232843
91.00000000,Track,1,32.25250000,1,32.07799097,1,1,-0.02582541,0.00039895
92.00000000,Track,1,32.00250000,1,31.78275303,1,1,-0.02449434,-0.00294270
93.00000000,Track,1,31.75250000,1,31.40233255,1,1,0.10988576,0.00007729
94.00000000,Track,1,31.50250000,1,30.95468477,1,1,-0.09971964,0.00427629
95.00000000,Track,1,31.25250000,1,30.62209945,1,1,0.04522172,0.01063377
96.00000000,Track,1,31.00250000,1,30.61239245,1,1,-0.19309969,0.01063810
97.00000000,Track,1,30.75250000,1,30.42888940,1,1,-0.00805341,0.00292542
98.00000000,Track,1,30.50250000,1,30.21970101,1,1,0.11378205,-0.00275655
99.00000000,Track,1,30.25250000,1,30.12954834,1,1,-0.11049419,-0.00614120
100.00000000,Track,1,30.00250000,1,29.87354262,1,1,0.16931012,-0.00994893
101.00000000,Track,1,29.75250000,1,29.44305339,1,1,0.08376147,-0.01194275
102.00000000,Track,1,29.50250000,1,29.33802922,1,1,0.10281998,-0.00891901
103.00000000,Track,1,29.25250000,1,29.14850872,1,1,0.16681767,-0.00745805
104.00000000,Track,1,29.00250000,1,28.82591971,1,1,-0.00979736,-0.00552534
105.00000000,Track,1,28.75250000,1,28.50085746,1,1,-0.13808450,0.00065255
106.00000000,Track,1,28.50250000,1,28.18292082,1,1,0.13965865,-0.00637121
107.00000000,Track,1,28.25250000,1,28.17002613,1,1,0.01034528,0.00105757
108.00000000,Track,1,28.00250000,1,27.99315626,1,1,0.17016236,0.00341914
109.00000000,Track,1,27.75250000,1,27.81693125,1,1,0.06352138,-0.00155624
110.00000000,Track,1,27.50250000,1,27.68541882,1,1,0.36495234,-0.00412635
111.00000000,Track,1,27.25250000,1,27.51481276,1,1,0.16264141,-0.00754429
112.00000000,Track,1,27.00250000,1,27.26782043,1,1,0.09170414,-0.00484909
113.00000000,Track,1,26.75250000,1,26.97814101,1,1,0.17682179,-0.00380245
114.00000000,Track,1,26.50250000,1,26.55606895,1,1,-0.09703257,0.00062665
115.00000000,Track,1,26.25250000,1,26.24552625,1,1,0.09446635,0.00393643
116.00000000,Track,1,26.00250000,1,26.09491588,1,1,0.20092518,0.00526209
117.00000000,Track,1,25.75250000,1,25.78314962,1,1,-0.01887740,0.01036610
118.00000000,Track,1,25.50250000,1,25.45490498,1,1,-0.17960024,0.02012607
119.00000000,Track,1,25.25250000,1,25.10466496,1,1,-0.00199714,0.01798371
120.00000000,Track,1,25.00250000,1,24.74169257,1,1,0.04075268,0.03070552
121.00000000,Track,1,24.75250000,1,24.46971188,1,1,-0.19228808,0.02908839
122.00000000,Track,1,24.50250000,1,24.39623536,1,1,0.08805544,0.03385441
123.00000000,Track,1,24.25250000,1,24.18616038,1,1,0.07451089,0.03140681
124.00000000,Track,1,24.00250000,1,24.04413742,1,1,0.44628632,0.03152021
125.00000000,Track,1,23.75250000,1,24.00361373,1,1,0.06325065,0.03407617
126.00000000,Track,1,23.50250000,1,23.93530055,1,1,0.29410022,0.04345883
127.00000000,Track,1,23.25250000,1,23.78325715,1,1,0.34547667,0.04696231
128.00000000,Track,1,23.00250000,1,23.23967190,1,1,0.22634768,0.04693143
129.00000000,Track,1,22.75250000,1,22.77252059,1,1,0.44791518,0.03530124
130.00000000,Track,1,22.50250000,1,22.15159965,1,1,0.05615482,0.02114046
131.00000000,Track,1,22.25250000,1,21.79324090,1,1,0.10893110,0.01274940
132.00000000,Track,1,22.00250000,1,21.77835568,1,1,0.10893110,0.00764584
133.00000000,Track,1,21.75250000,1,21.54201384,1,1,0.10893110,0.00254227
134.00000000,Track,1,21.50250000,1,21.23768787,1,1,0.10893110,-0.00256129
135.00000000,Track,1,21.25250000,1,20.81530654,1,1,0.10893110,-0.00766486
136.00000000,Weak,1,21.00250000,1,20.50370982,1,1,0.02931984,-0.01005828
137.00000000,Weak,1,20.75250000,1,20.24005210,1,1,0.06721802,-0.01254178
138.00000000,Weak,1,20.50250000,1,20.15097033,1,1,0.13375234,-0.00325435
139.00000000,Weak,1,20.25250000,1,19.99424834,1,1,0.03472012,-0.00348424
140.00000000,Weak,1,20.00250000,1,19.68311509,1,1,0.01838690,-0.00439560
141.00000000,Weak,1,19.75250000,1,19.33308009,1,1,-0.00319313,-0.01463829
142.00000000,Weak,1,19.50250000,1,18.87143001,1,1,-0.01316012,-0.01724608
143.00000000,Weak,1,19.25250000,1,18.43003940,1,1,-0.02588626,-0.01274077
144.00000000,Weak,1,19.00250000,1,18.00689550,1,1,-0.04498293,-0.01338768
145.00000000,Weak,1,18.75250000,1,17.90876452,1,1,-0.06201593,-0.01570238
146.00000000,Weak,1,18.50250000,1,17.89635340,1,1,-0.07533591,-0.02000388
147.00000000,Weak,1,18.25250000,1,18.04543011,1,1,-0.07442913,-0.02207986
148.00000000,Weak,1,18.00250000,1,17.83136043,1,1,-0.09033286,-0.02242673
149.00000000,Weak,1,17.75250000,1,17.69918392,1,1,-0.09001577,-0.01520245
150.00000000,Weak,1,17.50250000,1,17.56493188,1,1,-0.09639269,-0.01096147
151.00000000,Weak,1,17.25250000,1,17.41143875,1,1,-0.10013448,-0.01810938
152.00000000,Weak,1,17.00250000,1,17.34611967,1,1,-0.08902591,-0.02050626
153.00000000,Weak,1,16.75250000,1,17.22906233,1,1,-0.08552840,-0.01512400
154.00000000,Weak,1,16.50250000,1,17.13009897,1,1,-0.11755091,-0.01900754
155.00000000,Weak,1,16.25250000,1,16.88434674,1,1,-0.04032879,-0.01688411
156.00000000,Weak,1,16.00250000,1,16.65518057,1,1,-0.08393147,-0.02037242
157.00000000,Weak,1,15.75250000,1,16.38444062,1,1,-0.20410444,-0.02315721
158.00000000,Weak,1,15.50250000,1,16.12559045,1,1,-0.10068992,-0.02409977
159.00000000,Weak,1,15.25250000,1,15.86500193,1,1,-0.13447908,-0.01735944
160.00000000,Weak,1,15.00250000,1,15.48641216,1,1,-0.11292299,-0.01858379
161.00000000,Weak,1,14.75250000,1,15.21010908,1,1,-0.12036006,-0.01732849
162.00000000,Weak,1,14.50250000,1,14.83209028,1,1,-0.13909941,-0.02248855
163.00000000,Weak,1,14.25250000,1,14.68183013,1,1,-0.16212018,-0.02006830
164.00000000,Weak,1,14.00250000,1,14.40572593,1,1,-0.17561577,-0.01284828
165.00000000,Weak,1,13.75250000,1,14.05909377,1,1,-0.18902731,-0.01709217
166.00000000,Weak,1,13.50250000,1,13.69307286,1,1,-0.18171288,-0.02828534
167.00000000,Weak,1,13.25250000,1,13.11264075,1,1,-0.18840075,-0.03721672
168.00000000,Weak,1,13.00250000,1,12.93751370,1,1,-0.19164584,-0.04033553
169.00000000,Weak,1,12.75250000,1,12.94974579,1,1,-0.19668373,-0.03202479
170.00000000,Weak,1,12.50250000,1,13.05373992,1,1,-0.19892431,-0.03097114
171.00000000,Weak,1,12.25250000,1,13.01086721,1,1,-0.20345797,-0.02692915
172.00000000,Weak,1,12.00250000,1,12.82677612,1,1,-0.19446387,-0.03627226
173.00000000,Weak,1,11.75250000,1,12.32926704,1,1,-0.17966071,-0.02688582
174.00000000,Weak,1,11.50250000,1,11.90582239,1,1,-0.17077967,-0.02206197
175.00000000,Weak,1,11.25250000,1,11.84787299,1,1,-0.18386015,-0.02580576
176.00000000,Weak,1,11.00250000,1,11.58924632,1,1,-0.19821183,-0.01958652
177.00000000,Weak,1,10.75250000,1,11.61805660,1,1,-0.21155571,-0.03481423
178.00000000,Weak,1,10.50250000,1,11.47518842,1,1,-0.22198077,-0.02957918
179.00000000,Weak,1,10.25250000,1,11.38575040,1,1,-0.12450649,-0.03001694
180.00000000,Weak,1,10.00250000,1,10.94324803,1,1,-0.22136924,-0.01965277
181.00000000,Weak,1,10.00000000,1,10.39005119,1,1,-0.21635696,-0.00783307
182.00000000,Weak,1,10.00000000,1,10.13846175,1,1,-0.20480998,-0.00979690
183.00000000,Weak,1,10.00000000,1,10.04399433,1,1,-0.20525644,-0.01953470
184.00000000,Weak,1,10.00000000,1,9.68268971,1,1,-0.20090214,-0.02667622
185.00000000,Weak,1,10.00000000,1,8.96733695,1,1,-0.20002736,-0.01619060
186.00000000,Weak,1,10.00000000,1,9.04242132,0,1,-0.18994833,-0.01351800
187.00000000,Weak,1,10.00000000,1,9.13532832,0,1,-0.04591923,-0.03353746
188.00000000,Weak,1,10.00000000,1,9.03304789,0,1,-0.20172429,-0.04621460
189.00000000,Weak,1,10.00000000,1,8.86786542,0,1,-0.19199549,-0.05518230
190.00000000,Weak,1,10.00000000,1,8.89625972,0,1,-0.18072981,-0.05647346
191.00000000,Weak,1,10.00000000,1,8.68310751,0,1,-0.15723276,-0.05980401
192.00000000,Weak,1,10.00000000,1,8.26853981,1,1,-0.15017583,-0.06702665
193.00000000,Weak,1,10.00000000,1,8.09120416,0,1,-0.13829234,-0.05980651
194.00000000,Weak,1,10.00000000,1,8.12122577,0,1,-0.15415416,-0.05513301
195.00000000,Weak,1,10.00000000,1,8.52448203,0,1,-0.09902987,-0.03413536
196.00000000,Weak,1,10.00000000,1,8.36529698,0,1,-0.16180740,-0.03162952
197.00000000,Weak,1,10.00000000,1,8.11683928,0,1,-0.15150430,-0.03095096
198.00000000,Weak,1,10.00000000,1,7.99972629,1,1,-0.11704494,-0.02021440
199.00000000,Weak,1,10.00000000,1,8.14216625,1,1,-0.09095720,-0.01075716
200.00000000,Weak,1,10.00000000,1,8.61871323,1,1,-0.06829340,-0.00681009
201.00000000,Weak,1,10.00000000,1,9.05743355,1,1,-0.04606466,-0.01147324
202.00000000,Weak,1,10.00000000,1,9.25326628,1,1,-0.01491130,-0.01974425
203.00000000,Weak,1,10.00000000,1,9.79548218,1,1,0.01365822,-0.02453634
204.00000000,Weak,1,10.00000000,1,10.43581449,1,1,0.02546721,-0.01774214
205.00000000,Weak,1,10.00000000,1,10.68386973,1,1,0.02226421,-0.01961432
206.00000000,Weak,1,10.00000000,1,10.62320107,1,1,0.02583275,-0.00549979
207.00000000,Weak,1,10.00000000,1,10.44711671,1,1,0.03754549,-0.00326402
208.00000000,Weak,1,10.00000000,1,10.23805791,1,1,0.05963679,-0.01021088
209.00000000,Weak,1,10.00000000,1,9.79696185,1,1,0.09286644,0.00100999
210.00000000,Weak,1,10.00000000,1,9.16619601,1,1,0.11847643,-0.01331815
211.00000000,Weak,1,10.00000000,1,8.85642176,1,1,0.15372474,-0.01066379
212.00000000,Weak,1,10.00000000,1,8.29506325,1,1,0.18617930,-0.00572678
213.00000000,Weak,1,10.00000000,1,7.30553962,1,1,0.20973377,-0.01268926
214.00000000,Weak,1,10.00000000,1,5.81478114,1,1,0.19969561,-0.01637383
215.00000000,Weak,1,10.00000000,1,4.15788005,1,1,0.24752654,-0.01340849
216.00000000,Weak,1,10.00000000,1,4.52738526,1,1,0.27132917,-0.01255827
217.00000000,Weak,1,10.00000000,1,5.59492106,1,1,0.27619145,-0.01428032
218.00000000,Weak,1,10.00000000,1,7.07230417,1,1,0.20076211,-0.01417637
219.00000000,Weak,1,10.00000000,1,8.20909270,1,1,0.31062530,-0.00657952
220.00000000,Weak,1,10.00000000,1,8.47868174,1,1,0.36249141,-0.01121185
221.00000000,Weak,1,10.00000000,1,8.18446017,1,1,0.41827792,-0.00951107
222.00000000,Weak,1,10.00000000,1,8.37567416,1,1,0.44901276,-0.01249119
223.00000000,Weak,1,10.00000000,1,8.58489035,1,1,0.48356208,-0.00961552
224.00000000,Weak,1,10.00000000,1,8.96123966,1,1,0.38671922,-0.00293033
225.00000000,Weak,1,10.00000000,1,9.55247839,1,1,0.53470498,-0.01226780
226.00000000,Weak,1,10.00000000,1,9.77087626,1,1,0.55894628,-0.01395526
227.00000000,Weak,1,10.00000000,1,10.08438095,1,1,0.57981326,-0.00346606
228.00000000,Weak,1,10.00000000,1,9.88844163,1,1,0.60106264,-0.02536612
229.00000000,Weak,1,10.00000000,1,9.53596366,0,1,0.76497173,-0.03123406
230.00000000,Weak,1,10.00000000,1,9.70897219,1,1,0.65823420,-0.02778716
231.00000000,Weak,1,10.00000000,1,9.82989239,1,1,0.68424481,-0.03096009
232.00000000,Weak,1,10.00000000,1,10.14365673,1,1,0.70498323,-0.02884584
233.00000000,Weak,1,10.00000000,1,10.30089795,1,1,0.73226773,-0.01932147
234.00000000,Weak,1,10.00000000,1,10.59371466,1,1,0.85274777,-0.01578174
235.00000000,Weak,1,10.00000000,1,10.66563434,1,1,0.76780047,-0.00419400
236.00000000,Weak,1,10.00000000,1,10.57936330,1,1,0.66894766,-0.01221824
237.00000000,Weak,1,10.00000000,1,9.98338647,1,1,0.78412207,-0.00298745
238.00000000,Weak,1,10.00000000,1,9.73615750,1,1,0.79119435,0.00982683
239.00000000,Weak,1,10.00000000,1,9.79831776,1,1,0.80747804,0.01876690
240.00000000,Weak,1,10.00000000,1,9.95136971,1,1,0.81490791,0.01819374
241.00000000,Weak,1,10.00000000,1,10.00905858,1,1,0.82069492,0.01197349
242.00000000,Weak,1,10.00000000,1,9.77155760,1,1,0.83007142,0.02803725
243.00000000,Weak,1,10.00000000,1,9.78756380,1,1,0.80863858,0.03539310
244.00000000,Weak,1,10.00000000,1,9.45247813,1,1,0.82131849,0.03793983
245.00000000,Weak,1,10.00000000,1,9.08110314,1,1,0.82747786,0.03744304
246.00000000,Weak,1,10.00000000,1,8.95808869,1,1,0.83197319,0.02867330
247.00000000,Weak,1,10.00000000,1,9.08577007,1,1,0.82737875,0.02625670
248.00000000,Weak,1,10.00000000,1,9.40084400,1,1,0.84788664,0.02144523
249.00000000,Weak,1,10.00000000,1,8.88855919,1,1,0.86135693,0.03949146
250.00000000,Weak,1,10.00000000,1,8.31731159,1,1,0.79422872,0.03210154
251.00000000,Weak,1,10.00000000,1,8.64561900,1,1,0.72681481,0.03965091
252.00000000,Weak,1,10.00000000,1,9.10464524,1,1,0.87453813,0.03807609
253.00000000,Weak,1,10.00000000,1,8.68586829,1,1,0.88238053,0.04250909
254.00000000,Weak,1,10.00000000,1,8.11044435,1,1,0.89263331,0.05113658
255.00000000,Weak,1,10.00000000,1,8.22403338,1,1,0.89556866,0.05363350
256.00000000,Weak,1,10.00000000,1,8.19074315,1,1,0.79595113,0.05975090
257.00000000,Weak,1,10.00000000,1,8.20999530,1,1,0.89814459,0.07728866
258.00000000,Weak,1,10.00000000,1,8.03242302,1,1,0.89845570,0.07416027
259.00000000,Weak,1,10.00000000,1,8.61343909,1,1,0.90474897,0.07272118
260.00000000,Weak,1,10.00000000,1,9.16082427,1,1,0.91495705,0.08515299
261.00000000,Weak,1,10.00000000,1,9.17270226,1,1,0.93247400,0.09186064
262.00000000,Weak,1,10.00000000,1,9.40501207,1,1,0.93961403,0.08589843
263.00000000,Weak,1,10.00000000,1,10.09370254,1,1,0.96351536,0.09566509
264.00000000,Weak,1,10.00000000,1,10.57204805,1,1,0.99472254,0.09481158
265.00000000,Weak,1,10.00000000,1,10.62458472,1,1,1.01748784,0.10172218
266.00000000,Weak,1,10.00000000,1,10.90994255,1,1,1.05859456,0.09723898
267.00000000,Weak,1,10.00000000,1,10.91115034,1,1,1.03614548,0.10669831
268.00000000,Weak,1,10.00000000,1,10.63636642,1,1,1.10872868,0.09994479
269.00000000,Weak,1,10.00000000,1,10.46846975,1,1,1.12268712,0.10518351
270.00000000,Weak,1,10.00000000,1,10.32484328,1,1,1.16119406,0.11751097
271.00000000,Weak,1,10.00000000,1,9.93743425,1,1,1.18952818,0.11665237
272.00000000,Weak,1,10.00000000,1,9.46380563,1,1,1.21183644,0.11429891
273.00000000,Weak,1,10.00000000,1,8.86163580,1,1,1.24306756,0.12059374
274.00000000,Weak,1,10.00000000,1,8.42387568,1,1,1.28220661,0.12165675
275.00000000,Weak,1,10.00000000,1,8.54799208,1,1,1.32347978,0.12661183
276.00000000,Weak,1,10.00000000,1,7.75883741,1,1,1.37411234,0.13209395
277.00000000,Weak,1,10.00000000,1,7.23466695,1,1,1.40946871,0.14731736
278.00000000,Weak,1,10.00000000,1,7.21443925,1,1,1.44901262,0.14116248
279.00000000,Weak,1,10.00000000,1,6.61678528,1,1,1.46713138,0.13422684
280.00000000,Weak,1,10.00000000,1,6.61052725,1,1,1.62129661,0.13481105
281.00000000,Weak,1,10.00000000,1,7.53663456,1,1,1.57028162,0.12931870
282.00000000,Weak,1,10.00000000,1,7.80021965,1,1,1.60947498,0.11580681
283.00000000,Weak,1,10.00000000,1,7.97126344,1,1,1.64161791,0.12493780
284.00000000,Weak,1,10.00000000,1,8.42018831,1,1,1.66812893,0.12183423
285.00000000,Weak,1,10.00000000,1,8.43430872,1,1,1.70132871,0.13070464
286.00000000,Weak,1,10.00000000,1,9.02576601,1,1,1.60809421,0.12262669
287.00000000,Weak,1,10.00000000,1,9.69531843,1,1,1.73262469,0.11926482
288.00000000,Weak,1,10.00000000,1,10.28179683,1,1,1.61753594,0.11150277
289.00000000,Weak,1,10.00000000,1,10.68876684,1,1,1.61398801,0.09451745
290.00000000,Weak,1,10.00000000,1,10.89129818,1,1,1.78930241,0.08694545
291.00000000,Weak,1,10.00000000,1,11.12902665,1,1,1.82088377,0.08512009
292.00000000,Weak,1,10.00000000,1,11.70992482,1,1,1.83907362,0.07122771
293.00000000,Weak,1,10.00000000,1,12.11499680,1,1,1.89168980,0.06674612
294.00000000,Weak,1,10.00000000,1,12.18444848,1,1,1.93104157,0.06412727
295.00000000,Weak,1,10.00000000,1,12.07828538,1,1,1.98474308,0.06475691
296.00000000,Weak,1,10.00000000,1,11.88478200,1,1,2.03383263,0.06953140
297.00000000,Weak,1,10.00000000,1,11.61328668,1,1,2.09809998,0.06505667
298.00000000,Weak,1,10.00000000,1,11.22084069,1,1,2.14354495,0.04894679
299.00000000,Weak,1,10.00000000,1,10.94702194,1,1,2.18359822,0.03569475
300.00000000,Weak,1,10.00000000,1,10.55836668,1,1,2.14532890,0.04151969
301.00000000,Weak,1,10.24750000,1,9.93085490,1,1,2.24969487,0.03100663
302.00000000,Weak,1,10.49750000,1,8.86512318,1,1,2.24518205,0.01610478
303.00000000,Weak,1,10.74750000,1,7.89926674,1,1,2.32092566,0.01147055
304.00000000,Weak,1,10.99750000,1,7.57599359,1,1,2.33892741,-0.00259645
305.00000000,Weak,1,11.24750000,1,7.84860501,1,1,2.45844472,-0.02868794
306.00000000,Weak,1,11.49750000,1,8.33729551,1,1,2.40499335,-0.03736311
307.00000000,Weak,1,11.74750000,1,9.09744474,0,1,2.43556205,-0.04993666
308.00000000,Weak,1,11.99750000,1,9.64078148,0,1,2.31894327,-0.05006894
309.00000000,Weak,1,12.24750000,1,10.12735181,0,1,2.47860757,-0.05158325
310.00000000,Weak,1,12.49750000,1,10.91333369,0,1,2.49307542,-0.04983283
311.00000000,Weak,1,12.74750000,1,11.42303313,1,1,2.49881865,-0.06930255
312.00000000,Weak,1,12.99750000,1,11.94414450,1,1,2.51496018,-0.08328189
313.00000000,Weak,1,13.24750000,1,12.40839978,1,1,2.53702067,-0.08225271
314.00000000,Weak,1,13.49750000,1,12.78358684,1,1,2.53962809,-0.07644916
315.00000000,Weak,1,13.74750000,1,12.85714135,0,1,2.55378661,-0.06518138
316.00000000,Weak,1,13.99750000,1,12.76778242,0,1,2.56186822,-0.06509986
317.00000000,Weak,1,14.24750000,1,12.58054128,0,1,2.59635099,-0.06461659
318.00000000,Weak,1,14.49750000,1,12.78888641,0,1,2.62714420,-0.06699493
319.00000000,Weak,1,14.74750000,1,13.02246894,0,1,2.65046491,-0.07356068
320.00000000,Weak,1,14.99750000,1,12.88659843,1,1,2.67126070,-0.07777663
321.00000000,Weak,1,15.24750000,1,12.67792150,0,1,2.69896047,-0.07028935
322.00000000,Weak,1,15.49750000,1,12.46399881,0,1,2.72527981,-0.06757434
323.00000000,Weak,1,15.74750000,1,12.40579233,1,1,2.80988363,-0.06950447
